chunk_id,text,question,reference_answer
ijerph-18-05780-v3_chunk_279.txt,"Khodatars,M.;Shoeibi,A.;Ghassemi,N.;Jafari,M.;Khadem,A.;Sadeghi,D.;Moridian,P.;Hussain,S.;Alizadehsani,R. ;ZARE, A.;etal.DeepLearningforNeuroimaging-basedDiagnosisandRehabilitationofAutismSpectrumDisorder:AReview.arXiv 2020,arXiv:2007.01285. 28.…",,
682772_chunk_53.txt,"By combining data from different source, GNU General Public License (GPL), boasting over 5000 sensors, a more accurate and robust dataset can be constructed for downloads [31], and an estimated 300 daily users [29].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1463.txt,(b) Themaximumvalueoftheskinconductancelevelcalculatedasabove. (c) The skin conductance response rate calculated as the number of crossings of a thresholdbythefirstderivativeofthesmoothedEDAsignalwithinthewindow. 3.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_2202.txt,"KristofVanLaerhoven,fortheextensive,essential,andenduringsupporthehasgivenmeover thepastfewyears. Hisguidance,inspiration,andreassurancewerefundamentaltomybeing abletocompletethisthesis,andIamprofoundlygratefulforhismentorship.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_303.txt,"The training data are used to create the classification model, which is then applied to the test data to discover events (that is, detect seizures). (b) Further detail of the model creationprocessusingparameteroptimizationbycross-validations.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1704.txt,"While this newest practical classification of seizures has made great strides inremovingambiguityinthenamingofseizuretypesinaclinicalcontext,thereisstillalack ofcompatibilitywithrespecttotheclassificationfromnon-electroencephalographywearable data.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1602.txt,"All three of these studies classify the focal onset seizures in their respective data sets as complex partial seizures (CPSs), which is an older type of epileptic seizure classification meaning an interval withictalimpairedawarenesswithoutgivinginformationaboutmotormanifestationsduring the seizures.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1855.txt,"[59] JonathanGoldstein,Churl-SuKwon,MichaelHarmon,JeffreyBuchhalter,AlisonKukla,etal.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1509.txt,"Thereby,thenumberoffalsealarmsproducedbythemodeloccurringduringthattimeperiod were counted, and divided by the number of hours that were recorded during these nights, taking into account any data loss that may have occurred during these hours.…",,
cureus-0016-00000057037_chunk_43.txt,"Such advancements broaden the scope of monitoring options, enhancing accessibility and comfort for patients undergoing epilepsy management.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_201.txt,"Ramgopal S, Thome- Souza S, Jackson M, Kadish NE, Sánchez tion of seizure types. Epilepsia. 2017;58(4):531– 42. Fernández I, Klehm J, et al. Seizure detection, seizure prediction, 28. Acharya JN, Hani A, Cheek J, Thirumala P, Tsuchida TN.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_495.txt,"Thus, a robust detection of these seizures is of utmost importance not only in the development of alarm systems, but also the improvement of seizure diaries for2.3. SEIZUREDETECTIONWITHWEARABLES 35 the advancement of therapies.…",,
ijerph-18-05780-v3_chunk_306.txt,"Deng,J.;Dong,W.;Socher,R.;Li,L.J.;Li,K. ;Li,F.F.Imagenet:ALarge-ScaleHierarchicalImageDatabase.InProceedingsofthe 2009IEEEConferenceonComputerVisionandPatternRecognition,Miami,FL,USA,20–25June2009;pp.248–255. 57. Taqi,A.M.;Al-Azzo,F.;Mariofanna,M.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1896.txt,"doi:10.1111/epi.16555(cit.onp.19). [100] FranzBrunnhuber,JeremySlater,SushmaGoyal,DevyaniAmin,GardarThorvardsson,etal.…",,
1-s2.0-S1525505023004055-main_chunk_132.txt,"[57] Pipatpratarnporn W, Muangthong W, Jirasakuldej S, Limotai C. Wrist-worn [46] VandecasteeleK,DeCoomanT,ChatzichristosC,CleerenE,SwinnenL,Macea smartwatchandpredictivemodels forseizures.Epilepsia2023.https://doi. Ortiz J, et al.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_338.txt,"In particular, this part emphasizes the procedures of the in-patient study at the epilepsy monitoringunitsoftheUniversityMedicalCenterFreiburgandtheKing’sCollegeHos- pital London, which provided the data set used in most of the other work presented in thisthesis.…",,
ijerph-18-05780-v3_chunk_174.txt,"TheunrestrictedBoltzmannmachinesmayalsoInt.J.Environ.Res.PublicHealth2021,18,5780 18of33 have connections between the hidden units.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_926.txt,"They can involve a variety of different combinations of symptoms, including impaired awareness or loss of consciousness; cognitive, emotional, or sensory abnormalities; sudden changes in the autonomic nervous system; or motor manifestations such as spasms, automatisms,ortonicandclonicmovementsofthelimbs[27].…",,
Dissertation_Boettcher_Sebastian (1)_chunk_116.txt,"Thesourceofthisanomalousactivity,thatis,theseizure,iscalledthefocus,andtheonset and offset arethestartandendtimesoftheseizure.…",,
open-dataseizure_chunk_93.txt,"""eventId"": 47000, The OSDB was designed to be flexible and maintain backward ""type"": ""Seizure"", ""subType"": ""Other"", compatibility. Initially, it stored one-dimensional ACM data in the ""desc"": ""partial.…",,
fneur-12-690404_chunk_269.txt,"GilbertF.O’brienT,CookM.Theeffectsofclosed-loopbrainimplantson 82.doi:10.1111/epi.16785 autonomyanddeliberation:whataretherisksofbeingkeptintheloop? 127. Zijlmans M, Flanagan D, Gotman J. Heart rate changes CambQHealthcEthics.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_990.txt,"The parameters that were tunedintheoptimizationandtheirdivisionsarelistedinTable4.1,withtheresultingoptimal70 CHAPTER4.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_137.txt,"standard ACC sensors and running the developed analyti- We found better than chance detection potential for all cal models, showing utility in detecting seizures with motor nine studied seizure types, including focal and general- components, especially GTCSs.14,15 BVP performed best for ized seizures.…",,
fneur-12-690404_chunk_72.txt,"The field is evolving that device users’ reported preferences are truly predictive of rapidly, and many innovative new sensors will likely become theirbehavior.Janseetal.showedsignificantdifferencesbetween available.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_174.txt,"InavEEGmonitoringunit,clinicaltechniciansattachastan- dardarrayofEEGelectrodestothepatient’sscalp,mostoftenina10-20pattern[51,52],and a video camera is pointed towards the patient’s hospital bed, continuously recording during themonitoringphase.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1248.txt,"The first part of the chapter presents a convulsive seizure detection pipeline, employing an ensemble machine learning model (gradient boosted decision trees) trained with features fromACCandEDAbiosignaldata.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1775.txt,4 1.2 ClassificationofClinicalSeizureTypes . . . . . . . . . . . . . . . . . . . . . . 5 1.3 OverviewofBiosignalModalitiesRecordedWithWearables . . . . . . . . . . 11 1.4 OverviewofaSeizureDetectionPipeline . . . . . . . . . . . . . . . . . . . . .…,,
682772_chunk_161.txt,"However, 56 instances were incorrectly labelled as of84%indicatesarelativelylowfalsepositiverateanddemonstrates ”Atonic/focal”, 25 as ”Other Seizure” and 115 as ”Tonic-Clonic”.…",,
open-dataseizure_chunk_163.txt,"Furthermore, a recall score of 84% demonstrated the number of ”sleeping”and60as”Other”.However,thesefindingswereexpected, true instances correctly classified by c 4. as a considerable proportion of GTC seizures exhibit an aura (pre- Toprovideacomprehensiveassessment,anF1-scorewascomputed ictal) phase.…",,
fneur-12-690404_chunk_95.txt,"SeizureMonitoringOutsidetheClinic FIGURE2|Integratingdevicedataintoonlineaccessibledatabases.Anabundanceofdatarelatingtophysiology,behavior,andenvironmentcanbecollectedwith wearabledevicesandsmartwatches.Thesecanthenbecollectedintoasinglerepositoryincloud-baseddatastorage.Thesedatacanthenbeaccessedbyrelevant cliniciansandresearchersthroughawebinterfaceorprogrammaticaccess.Informedpermissionisnecessaryforeachstepofdatatransfer:fromusertothe database,andfromthedatabasetotheclinicalenvironment.…",,
fneur-12-690404_chunk_273.txt,"analysis. PLoS ONE. (2018) 13:e0204339. doi: 10.1371/journal.pone. (2009).p.1701–5.doi:10.1007/978-3-540-89208-3_405 0204339 109. Schelter B, Feldwisch-Drentrup H, Ihle M, Schulze-Bonhage A, Timmer 129.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_39.txt,Thisthesisinvestigatesthepotentialofmultimodalnon- electroencephalography data recorded from wearable devices as a tool for seizure detection in the context of automated seizure diaries.…,,
fneur-12-690404_chunk_150.txt,"Elger CE, Hoppe C. Diagnostic challenges in epilepsy: seizure and better health. JAMA. (2017) 318:1433–4. doi: 10.1001/jama. under-reporting and seizure detection. Lancet Neurol. (2018) 2017.12145 17:279–88.doi:10.1016/S1474-4422(18)30038-3 9.…",,
1-s2.0-S1525505023004055-main_chunk_121.txt,"W,et al.Personalizing heart rate-based seizure detection usingsupervised [20] BeniczkyS,RyvlinP.Standardsfortestingandclinicalvalidationofseizure SVMtransferlearning.FrontNeurol2020;26(11):145.https://doi.org/10.3389/ detectiondevices.Epilepsia2018;59(Suppl1):9–13.https://doi.org/10.1111/ fneur.2020.00145.…",,
fneur-12-690404_chunk_258.txt,"VanNessPC.Areseizuredetectiondevicesreadyforprimetime?Epilepsy surfaceelectromyography.Epilepsia. (2018)59:23–9.doi:10.1111/epi.14048 Curr. (2019)19:36–7.doi:10.1177/1535759719827430 122. GuY,CleerenE,DanJ,ClaesK,VanPaesschenW,VanHuffelS,etal. 101.…",,
open-dataseizure_chunk_39.txt,"Apubliclyavailablenon-EEGdatabasededicatedtostoringsensor While publicly available non-EEG data remains limited, com- datafrompatientswithepilepsyinreal-worldconditionsholdsgreat mercial organisations and international consortiums have conducted potential for transforming the field of seizure detection research.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2040.txt,"In:Seizure59(July2018),pp.54–59.doi:10.1016/j.seizure.2018.05.001(cit.onp.35). [222] PetriOjanen,AndrewKnight,AnnaHakala,JuliaBondarchik,SoheylNoachtar,etal. “Anintegrativemethodtoquantitativelydetectnocturnalmotorseizures”.…",,
cureus-0016-00000057037_chunk_244.txt,"Raza MM, Venkatesh KP, Kvedar JC: Promoting racial equity in digital health: applying a cross-disciplinary equity framework. NPJ Digit Med. 2023, 6:3. 10.1038/s41746-023-00747-5 57.…",,
ijerph-18-05780-v3_chunk_363.txt,"Verma,A.;Janghel,R.R.EpilepticSeizureDetectionUsingDeepRecurrentNeuralNetworksinEEGSignals. InAdvancesin BiomedicalEngineeringandTechnology;Springer:Singapore,2021;pp.189–198. 112. Geng,M.;Zhou,W.;Liu,G.;Li,C.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2015.txt,"“DifferentiationofEpilepticandPsychogenicNonepilepticSeizuresUsingSingle-ChannelSurface Electromyography”.In:JournalofClinicalNeurophysiology38.5(Sept.2021),pp.432–438. doi:10.1097/WNP.0000000000000703(cit.onpp.33,40,45).…",,
Dissertation_Boettcher_Sebastian (1)_chunk_453.txt,"(c)ExampleofbadBVPsignalquality, including a short period of slightly distorted pulses and severe artifacts caused by continued motionofthedevice. in wearable devices since the sensor might only be loosely attached to the body to keep it comfortabletowear.…",,
ijerph-18-05780-v3_chunk_12.txt,"Various methods proposed to diagnoseepilepticseizuresautomaticallyusingEEGandMRImodalitiesaredescribed.Inaddition, rehabilitationsystemsdevelopedforepilepticseizuresusingDLhavebeenanalyzed,andasummary isprovided.…",,
cureus-0016-00000057037_chunk_243.txt,"Study finds people who need wearable health devices the most use them the least . (2022). Accessed: March 13, 2024: https://newsroom.heart.org/news/study-finds-people-who-need-wearable-health-devices-the- most-use-them-the-least.. 56.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_936.txt,"Objective In this study, an automatic seizure detection system for TCSs is presented, using supervised machinelearningthatisstraightforwardtoimplementandreproduce.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_185.txt,"Beghi E. The epidemiology of epilepsy. Neuroepidemiology. Sage, Empatica, and Pfizer, including past device donations 2020;54(2):185– 91. from various companies, including Empatica, SmartWatch, 2. Sander JW. The epidemiology of epilepsy revisited.…",,
fneur-12-690404_chunk_262.txt,(2020)61:2653–66.doi:10.1111/epi.16719 prevention: state of the art: review and update. Seizure. (2016) 41:141– 103. Stacey WC. Seizure prediction is possible–now let’s make it practical. 53.doi:10.1016/j.seizure.2016.07.012 EBioMedicine.…,,
682772_chunk_216.txt,"[Online] Available: www.garmin.com/en-GB/garmin-technology/ health-science/pulse-ox [37] A. Oppenheim and R. Schafer, Discrete-time signal processing, Pearson,2010.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1872.txt,"In:2018IEEEBiomedicalCircuitsandSystemsConference(BioCAS).IEEE,Oct.2018,pp.1–1. isbn:978-1-5386-3603-9.doi:10.1109/BIOCAS.2018.8584738(cit.onpp.10,32). [74] KaatVandecasteele,ThomasDeCooman,YingGu,EvyCleeren,KasperClaes,etal.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_973.txt,"ToaccommodatethedifferentwindowsizesoverwhichtheACCandEDAfeaturesarecal- culated, a fixed interval between feature window applications was applied.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1630.txt,Such a data set does not currently exist publicly.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_2179.txt,"[342] A.Ulate-Campos,F.Coughlin,M.Gaínza-Lein,I.SánchezFernández,P.L.Pearl,etal. Automatedseizuredetectionsystemsandtheireffectivenessforeachtypeofseizure.2016. doi:10.1016/j.seizure.2016.06.008(cit.onpp.104,130).…",,
Dissertation_Boettcher_Sebastian (1)_chunk_468.txt,"Overall, there is no conclusive evidence as to the relevance of TMP measurements for epilepsy monitoring and the analyses presented in this thesis do notincludethissignal.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1348.txt,"To avoid feature intervals with undefined values,featureextractionisonlydoneonsectionsofthedatawhereallmodalitiesarepresent, thatis,wherethereisadatapointinallmodalitiesforagiventimestamp.…",,
682772_chunk_139.txt,For 1 Train/Testsplit 75:25 this experiment a subset of 190 events were selected from 16 2 ValidationSet 0.1 participants diagnosed with different epilepsy types.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_977.txt,"Although similar to the well-known random forest (RF) method in being a set of trees that are grown with training data, a GBT model builds trees as weak learners in an additive manner.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2053.txt,"“Automaticassessmentofthemyoclonusseverityfromvideosrecordedaccordingtostandardized UnifiedMyoclonusRatingScaleprotocolandusinghumanposeandbodymovementanalysis”. In:Seizure76.December2019(Mar.2020),pp.72–78.doi:10.1016/j.seizure.2020.01.014 (cit.onp.37).…",,
Dissertation_Boettcher_Sebastian (1)_chunk_563.txt,"[27]), but if there is no specific focus on motor seizures in their evaluation and modalities like ACC are not used, information about move- mentsduringseizuresisoftenomitted.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1169.txt,"A two-sided Mann-Whitney-Wilcoxon rank-sum test was used to assess the relationship be- tween the duration of the post-ictal ACC silence and binary clinical variables, whereas the Kruskal-Wallis test was used for categorical variables.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1956.txt,"In:Neuron77.4(Feb.2013),pp.624–638.doi:10.1016/j.neuron.2013.02.008(cit.onp.29). [152] MartaCasanovasOrtega,ElisaBruno,andMarkPRichardson.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1721.txt,"Coincidentally, the Empatica E4 is also at the end of its lifetime and being phased out [354], to be replaced by a new wrist-worn wearable device from the same manufacturer (“EmpaticaEmbracePlus”),whichhoweveratthetimeofwritinghasnotbeenfeaturedinany peer-reviewedpublications.…",,
cureus-0016-00000057037_chunk_139.txt,"The dynamic landscape of digital health technologies introduces novel challenges for regulators, particularly concerning adaptability and product innovation.…",,
Survey on Non-EEG seizure detection (4)_chunk_5.txt,"SAMi® Employs a video-based system to Provides live video and records events monitor and record unusual for later review, alerting caregivers to movements during sleep. potential nocturnal seizures.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_626.txt,Other diseases with partially similar symp- toms to epilepsy and where wearables are used in research are multiple sclerosis or Parkin- son’sdisease.…,,
682772_chunk_168.txt,"com/OpenSeizureDetector/OpenSeizureDatabase for This study introduces the Open Seizure Database and Toolkit, a instructions on how to access the Open Seizure Database.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_2010.txt,"[197] NinoIsakadzeandSethS.Martin.“HowusefulisthesmartwatchECG?” In:Trendsincardiovascularmedicine30.7(Oct.2020),pp.442–448. doi:10.1016/j.tcm.2019.10.010(cit.onp.33). [198] AngkoonPhinyomark,EvanCampbell,andErikScheme.…",,
682772_chunk_179.txt,"[2] M.Sperling,SuddenUnexplainedDeathinEpilepsy,Epilepsycurrents, A. FutureResearch vol.1(1),pp.21-23,Sep2001.…",,
fneur-12-690404_chunk_127.txt,"For instance, changes in heart rate have reported seizure times (116), and for a subset of people, cycles been often found to precede seizure onset by several minutes measured from seizure diaries are predictive of the likelihood (127). Billeci et al.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_23.txt,"Eine weitere Studie untersucht die Brauchbarkeit von am Körper gemessenen Biosignaldaten, um diesen Zeitraum der Bewusstlosigkeit mithilfe einer heuris- tischenErkennungbasierendaufBeschleunigungssignalenzuerkennenundeinzuschätzen.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1885.txt,"In:Proceedingsofthe10thINDIACom;20163rdInternationalConferenceonComputingforSustainable GlobalDevelopment,INDIACom2016(2016),pp.1310–1315(cit.onp.14). [87] S.B.Kotsiantis.“Decisiontrees:arecentoverview”.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1429.txt,5.2.2 Materials and Methods DataSet Data from wearable devices were recorded from a total of 243 patients with epilepsy across twoEMUsintheperiodbetweenJuly2017andFebruary2020.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_374.txt,"Anotherimportant indicationforadmissiontoamonitoringunitispresurgicalevaluation,thatis,determiningif a patient is a candidate for a resective brain surgery [61].…",,
ijerph-18-05780-v3_chunk_145.txt,"Accordingtodirectedexperimentsin[98],theyemployedtwoarchitectures: LSTMandGRU.TheLSTMGRUmodelarchitectureiscomposedofalayerofReshape, fourlayersofLSTM/GRUwiththeactivator,andonelayerofFCwithsigmoidactivator. Inanotherwork,Yaoetal.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_607.txt,"Lastly,thereareamultitudeofotherapplicationsofwearablesensorsinhealthcare[271], like monitoring physical activity [272], sleep quality assessment [273], observation of obses- sive compulsive disorder [274], affect recognition [116], gait analysis [275], cardiac monitor- ing[276],diabetestreatment[277],orsmokingcessation[278].2.6.…",,
cureus-0016-00000057037_chunk_19.txt,"Through a comprehensive exploration of recent innovations, we seek to highlight the opportunities and challenges associated with integrating wearable technology into clinical practice and patient self-management strategies, ultimately contributing to the ongoing efforts to improve epilepsy care and outcomes.…",,
Epilepsia - 2021 - Tang - Seizure detection using wearable sensors and machine learning  Setting a benchmark_chunk_88.txt,Tonice 7 (18) cPatients may be represented in more than one category. dWristband location may change over the course of an enrollment period. Hyperkinetic 4 (6) eSeizure type included in the seizure-s pecific analysis.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_110.txt,"Nevertheless, misunderstanding and stigmatization of the epileptic condition continued throughout the Middle Ages, and only modern scientific medicinestartedtoacknowledgeitsneurologicalorigins.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1571.txt,These feature scores are unit-less and can be interpreted qualitatively to deter- minewhethersomespecificfeatureorgeneralmodalityiscontributingmorethantheothers.…,,
Dissertation_Boettcher_Sebastian (1)_chunk_853.txt,"DATACOLLECTIONANDPREPROCESSING 59 Android Application Data ACC Bluetooth Sample E4 Data E4 SDK Buffer EDA OS Time … WiFi / Internet Server Architecture ACC Long- Web- Data Shareable Further Term server Stream EDA /Readble Local Ingest CSV Files Analysis Storage … stneilC elpitluM Figure 3.4: High-level overview of the complete data collection pipeline, from Empatica E4 wearabledevicetorawdataCSVfilesthatcanbeusedinfurtherdataanalysis.…",,
open-dataseizure_chunk_83.txt,"These the Open Seizure Database. In plot (a), acceleration is measured as devices utilise two wavelengths of light, red and infrared, with vector magnitude.…",,
Dissertation_Boettcher_Sebastian (1)_chunk_1963.txt,"[157] HugoF.Posada-Quintero,JohnP.Florian,AlvaroD.Orjuela-Cañón,TomasAljama-Corrales, SoniaCharleston-Villalobos,etal. “PowerSpectralDensityAnalysisofElectrodermalActivityforSympatheticFunctionAssessment”.…",,
